,Unnamed: 0,Unnamed: 0.1,year,ISO2 Code,FIMM_PA_x,month,couprisk,election,broad_reserves_ratio,broad_base_ratio,foreignassets_reserves_ratio,broad_reserves_ratio_12monthsdelta,broad_base_ratio_12monthsdelta,foreignassets_reserves_ratio_12monthsdelta,inflation,current_account_12monthsdelta,moneymarket_rate_12monthsdelta,moneymarket_rate_1monthdelta,GDP_12monthsdelta,goodsandservices_12monthsdelta,reserves,reserves_1monthdelta,commodities_index,exports,imports,imports_fx,EMP,exchange_change_12m,net_debt_12monthsdelta,lending_borrowing_12monthsdelta,lending_rate_12monthsdelta,claims_private_12monthsdelta,election_p,real_deviation_hp,exchange_change,time,threshold,prob1,prob2,prob3,prob4,prob5,pred,precrisis,ENDE_XDC_USD_RATE,dummy,missing_ratio,Forecast date,FIMM_PA_y
1202,1202,1202,01/03/2000,CL,-0.025937368,-0.978665488,-0.350233089,2.482481548,1.121602474,2.477979827,1.258173639,-0.166731992,-0.049404655,-0.101764336,-0.103308446,-0.040694721,-0.08362338,0.133515587,-0.035611011,-0.118334205,-0.015253355,-0.55049215,1.446653459,0.419243156,-0.052317033,-0.127053086,0.315452186,-0.083778062,-0.152065226,-0.32076558,-0.936863334,-0.325455783,-0.403970468,1.149793799,0.003631096,2000,0.5,0.1758739,0.186832845,0.152047461,0.11447936,0.008036384,0.159062038,0,505.81,0,0.064516129,39:52.4,8.342991612
1203,1203,1203,01/03/2000,CN,-0.029806419,-0.978665488,-0.486398047,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.118375228,-0.006571254,-0.08362338,-0.051711017,-0.057210941,0.01432644,-0.014374392,-0.059079406,0.145130938,1.517593407,-0.046344868,-0.127181775,-0.038779262,-0.106580646,-0.053338881,0.026217426,-0.312535805,-0.582457284,-0.403970468,-0.34682286,1.21E-05,2000,0.5,0.04168045,0.074566297,0.152047461,0.07791504,0.00248323,0.064720597,0,8.2787,0,0.419354839,39:52.4,
1204,1204,1204,01/03/2000,CO,-0.026337579,-0.978665488,-0.344702027,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.076391825,-0.006571254,-1.10231119,-0.681029507,-0.089129748,-0.043119673,-0.015249392,-0.230070221,0.828006108,1.31468453,23.99734085,5.86099415,0.096020809,0.029859595,0.722574919,-0.211035911,-2.447282924,-0.582457284,-0.403970468,0.474883125,0.002769542,2000,0.5,0.14743517,0.014646712,0.152047461,0.066221535,0,0.07610114,0,1951.56,0,0.35483871,39:52.4,7.48
1205,1205,1205,01/03/2000,CZ,-0.027292901,-0.978665488,-0.434416542,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.100883561,-0.011958664,-0.593281712,-0.160956268,-0.053430558,0.013424338,-0.015398422,-0.180039877,0.245211167,0.14187685,-0.052591335,-0.129991047,0.162677781,-0.086909634,0.681623913,0.112317428,-1.085014854,-0.582457284,-0.403970468,0.14838388,0.015734075,2000,0.5,0.059525542,0.114565056,0.152047461,0.09758806,0.004321946,0.090559553,0,37.249,0,0.290322581,39:52.4,5.42
1206,1206,1206,01/03/2000,EG,-0.029806419,-0.978665488,-0.379245108,2.482481548,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.102861641,-0.006571254,-0.08362338,-0.051711017,-0.089129748,0.01432644,-0.015249392,-0.521746449,1.100838277,1.958648509,-0.053192102,-0.127699747,0.275165011,-0.10385005,-0.117292826,-0.177142577,0.119635276,-0.582457284,-0.403970468,2.07E-13,0.000879765,2000,0.5,0.03912154,0.074315891,0.152047461,0.07714996,0.001148508,0.063529129,0,3.413,0,0.483870968,39:52.4,
1207,1207,1207,01/03/2000,HU,-0.029806419,-0.978665488,-0.39269592,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.067343281,-0.005100979,-0.08362338,-0.051711017,-0.020072339,0.025936551,-0.01525821,0.152131817,0.474168159,-0.125606403,-0.051244296,-0.124715914,0.027168316,-0.038513872,-0.574091413,-0.193590813,-0.678914272,-0.582457284,-0.403970468,-0.043446643,0.026778243,2000,0.5,0.052927572,0.081513539,0.152047461,0.08088249,0.003686104,0.071774533,0,269.94,0,0.290322581,39:52.4,
1208,1208,1208,01/03/2000,ID,-0.025363707,-0.978665488,1.124484297,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.115941486,0.016309124,-1.136990991,-0.83517883,-0.051509083,0.028281037,-0.015251469,0.114691277,2.224921953,-0.089544561,-0.051228373,-0.127403616,-0.067017285,-0.169568084,-0.053338881,0.506655435,-1.774494921,-0.582457284,-0.403970468,2.07E-13,0.011325783,2000,0.5,0.12427171,0.07522783,0.152047461,0.06929609,0.011602082,0.089598545,0,7590,0,0.35483871,39:52.4,9.58
1209,1209,1209,01/03/2000,IL,-0.029806419,-0.978665488,-0.422399448,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.111351865,-0.022631894,-0.08362338,-0.051711017,-0.039861696,0.005397992,-2.646122174,-0.419949305,-0.017114287,0.076640032,-0.103341302,-0.126584999,0.189318389,-0.107494095,-0.053338881,0.026217426,-0.735787712,-0.582457284,-0.403970468,0.668027465,-0.001488095,2000,0.5,0.042565413,0.123607269,0.152047461,0.11585629,7.90E-12,0.094009657,0,4.026,0,0.322580645,39:52.4,
1210,1210,1210,01/03/2000,IN,-0.029806419,-0.978665488,-0.279728836,2.482481548,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.104362422,-0.006571254,-0.08362338,-0.051711017,-0.089129748,0.025402481,-0.015249392,-0.175108154,0.274062206,-0.368368918,-0.052591335,-0.129991047,0.039949548,-0.092473175,0.286843898,0.007595798,-0.111778663,-0.582457284,-0.403970468,2.07E-13,0.000229305,2000,0.5,0.04818908,0.07328392,0.152047461,0.08523771,0.000863077,0.068903571,0,43.62,0,0.451612903,39:52.4,
1211,1211,1211,01/03/2000,KR,-0.027594338,-0.978665488,-0.384342911,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.107980652,-0.023036029,-0.434320182,-0.051711017,-0.006120033,0.002968068,-0.01522788,0.273168716,0.496051233,0.878397198,-0.047304482,-0.125189509,-0.429817793,-0.155829896,-0.053338881,0.026217426,-0.92694871,-0.582457284,-0.403970468,2.07E-13,-0.022104332,2000,0.5,0.078026675,0.082723854,0.152047461,0.07896078,0.003589656,0.079903768,0,1106,0,0.290322581,39:52.4,4.77
1212,1212,1212,01/03/2000,MX,-0.021203881,-0.978665488,-0.48936989,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.062587191,-0.01452243,-0.762755883,-0.09235025,0.010259398,0.018580441,-0.015407796,0.523637595,1.241959902,0.844957705,-0.049282927,-0.119194336,-0.542307523,-0.121362538,-0.581908013,-0.189582152,-1.969527198,-0.582457284,2.475428475,0.410125134,-0.015114989,2000,0.5,0.10933572,0.066147831,0.152047461,0.06922752,0.006158607,0.081570356,0,9.2331,0,0.258064516,39:52.4,18.55
1213,1213,1213,01/03/2000,MY,-0.028624695,-0.978665488,-0.462963276,2.482481548,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.109276388,-0.006571254,-0.817241843,-0.002644448,-0.005375245,0.01432644,-0.023238863,0.447868195,2.874272887,0.279393171,-0.050412677,-0.125009155,-0.375538632,-0.106502111,-0.418683758,0.577831436,-0.779071834,-0.582457284,-0.403970468,-0.195984822,0,2000,0.5,0.067635976,0.043622881,0.152047461,0.06698838,0.001197971,0.059415745,0,3.8,0,0.258064516,39:52.4,2.5482
1214,1214,1214,01/03/2000,NG,-0.029806419,-0.978665488,0.410584289,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.129737343,-0.006571254,-0.08362338,-0.051711017,-0.089129748,0.01432644,-0.015249392,0.571050843,7.487176065,4.856209585,-0.051136001,-0.125067638,-0.463495933,-0.047460227,-0.797361308,-1.601933602,0.760818373,-0.582457284,-0.403970468,-0.966570362,-0.000798403,2000,0.5,0.05257053,0.043981464,0.152047461,0.0664399,0.002782081,0.05433063,0,100.12,0,0.387096774,39:52.4,
1215,1215,1215,01/03/2000,PE,-0.022358615,-0.978665488,0.975498872,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.09858817,-0.014283331,0.045727545,-0.243221302,-0.024439627,0.010531583,-0.013488777,0.311181755,0.75899771,-0.199375886,-0.050486346,-0.127720948,-0.206673086,-0.084337196,-0.053338881,0.026217426,-0.461595134,-0.582457284,2.475428475,2.07E-13,0.010136114,2000,0.5,0.15816477,0.077637655,0.152047461,0.080218494,0.005124258,0.105340306,0,3.488,0,0.322580645,39:52.4,16.06
1216,1216,1216,01/03/2000,PH,-0.025771806,-0.978665488,0.203239153,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.10399376,-0.058354314,-0.564116337,-0.071316136,-0.034185415,-0.855455267,-0.015116621,-0.445706928,0.196184725,-0.764727315,-0.051291339,-0.12356068,0.259008508,-0.076863297,0.561978807,0.24864243,-1.315597186,-0.582457284,-0.403970468,0.460729578,0.005337251,2000,0.5,0.47528708,0.14486907,0.152047461,0.109087735,0.007419888,0.243081295,1,41.063,0,0.290322581,39:52.4,8.7
1217,1217,1217,01/03/2000,PK,-0.026026867,-0.978665488,5.96791278,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.100335792,-0.006571254,-0.680694213,-0.775067158,-0.089129748,0.002704229,-0.015249392,0.21448402,-0.006863401,-0.062853253,-0.050338459,-0.113424355,-0.232807106,-0.04351448,0.051655804,0.054313216,0.055912597,-0.582457284,-0.403970468,0.244209488,-0.001591325,2000,0.5,0.23973311,0.118917143,0.152047461,0.10328928,0.999993883,0.153979845,1,51.79245,0,0.387096774,39:52.4,8.15
1218,1218,1218,01/03/2000,PL,-0.021714004,-0.978665488,-0.400485218,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.068126238,-0.006571254,0.090628798,0.044544513,-0.00397025,0.01432644,-0.014678826,-0.303147397,0.128211613,0.176209863,-0.051063375,-0.126034356,0.104107199,-0.089936612,-0.541443942,0.188684386,0.055912597,-0.582457284,-0.403970468,2.07E-13,-0.002480075,2000,0.5,0.06266632,0.095551159,0.152047461,0.09225041,0.010923157,0.083489295,0,4.1428,0,0.387096774,39:52.4,17.45
1219,1219,1219,01/03/2000,RU,-0.024334185,-0.978665488,-0.33072493,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,0.026446788,-0.003904504,-0.90120238,-0.051711017,0.358687641,0.026140755,-0.015238879,0.4688834,5.704990259,1.655078252,-0.051744331,-0.119559565,-0.443258207,-0.017962363,-0.053338881,0.026217426,-1.04605854,-0.582457284,-0.403970468,2.07E-13,-0.006978367,2000,0.5,0.11333307,0.089563231,0.152047461,0.06967214,0.829396095,0.090856146,0,28.46,0,0.322580645,39:52.4,11.8
1220,1220,1220,01/03/2000,TH,-0.029087609,-0.978665488,-0.011722101,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.114364867,-0.01284942,-0.692834474,0.939489805,-0.066907053,0.005764855,-0.015465927,-0.887965117,0.35044664,1.000833199,-0.050011159,-0.126082184,0.482482794,-0.104341505,0.08690137,-0.400838581,-1.133170883,-0.582457284,-0.403970468,2.07E-13,-0.003778656,2000,0.5,0.045343664,0.085528923,0.152047461,0.07988781,0.009097709,0.070253465,0,37.8066,0,0.322580645,39:52.4,1.55
1221,1221,1221,01/03/2000,TR,-0.029806419,-0.978665488,-0.254585856,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,0.224997783,-0.064546926,-0.08362338,-0.051711017,0.204713905,-0.077159039,-0.014482975,-0.361920971,0.071181577,0.138200137,-0.047411571,-0.12587135,0.377775081,0.193959118,-0.053338881,0.026217426,0.055912597,-0.582457284,-0.403970468,2.07E-13,0.027975223,2000,0.5,0.17666751,0.109187209,0.152047461,0.10174641,0.030980264,0.129200377,1,0.589478,0,0.419354839,39:52.4,
1222,1222,1222,01/03/2000,UY,-0.023700395,-0.978665488,-0.292854797,2.482481548,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.098071463,-0.006571254,-0.450501621,0.597387967,-0.089129748,0.01432644,-0.015249392,0.093853727,0.230375049,-0.2416868,-0.052293953,-0.126315095,-0.08671564,-0.07282428,-0.053338881,0.026217426,-0.234182363,-0.582457284,-0.403970468,-0.552383221,0.006972789,2000,0.5,0.08481898,0.0360708,0.152047461,0.068602085,0.0013273,0.063163956,0,11.842,0,0.387096774,39:52.4,13.166667
1223,1223,1223,01/03/2000,ZA,-0.025178207,-0.978665488,-0.053226248,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.104217016,-0.016502515,-0.673834026,-0.240393173,-0.035686098,0.236033338,-0.014762016,-0.170706135,0.211967034,-0.272692537,-0.052978811,-0.120203681,0.29876779,-0.076438705,-0.053338881,0.026217426,-1.430441753,-0.582457284,-0.403970468,0.362447157,0.034202853,2000,0.5,0.22017714,0.111709011,0.152047461,0.091039866,0.005084516,0.14097534,0,6.5615,0,0.322580645,39:52.4,9.98
1224,1224,1224,01/04/2000,AR,-0.029806419,-0.691737891,-0.261615536,2.482481548,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.117381121,-0.001629307,-0.08362338,-0.051711017,-0.163265055,0.006112697,-0.015729916,0.017525491,0.327715296,0.271741898,-0.052256228,-0.127725631,-0.089746,-0.106502111,0.276569605,-0.015926259,0.055912597,-0.582457284,-0.403970468,2.07E-13,0,2000,0.5,0.04315005,0.076266445,0.152047461,0.08745301,0.001304869,0.0689565,0,0.9995,0,0.451612903,39:52.4,
1225,1225,1225,01/04/2000,BR,-0.021055481,-0.691737891,-0.414362006,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.078300366,-0.011290022,-0.810589372,-0.065792061,-0.042964674,0.004937527,-0.013393803,0.084881982,0.104632982,0.675153549,-0.049379691,-0.126647972,0.127551488,-0.062505245,-0.053338881,-0.168832193,-1.67107312,-0.582457284,-0.403970468,1.042074998,0.034010879,2000,0.5,0.14242122,0.187781579,0.152047461,0.14269882,0.020240889,0.157633873,0,1.8059,0,0.258064516,39:52.4,18.87
1226,1226,1226,01/04/2000,CL,-0.025997227,-0.691737891,-0.340647187,2.482481548,1.062360858,2.541613668,1.051341968,0.631660716,-0.028990495,0.390919326,-0.100830729,0.038037632,-0.08362338,-0.110655033,-0.033987644,0.002358877,-0.015245434,-0.103299096,0.890337797,0.321551355,-0.050657148,-0.127204863,0.139763514,-0.076353843,-0.152065226,-0.32076558,0.657608709,-0.0863559,-0.403970468,1.364749665,0.019374864,2000,0.5,0.15010583,0.268727634,0.152047461,0.13004592,0.000407509,0.182959796,0,515.61,0,0.064516129,39:52.4,8.213915836
1227,1227,1227,01/04/2000,CN,-0.029806419,-0.691737891,-0.507449416,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.11390164,-0.006571254,-0.08362338,-0.051711017,-0.043453744,0.01432644,-0.009929093,-0.122490488,0.058145941,1.004064483,-0.046417177,-0.12753312,0.004356013,-0.106471903,-0.053338881,0.026217426,-0.312535805,-0.582457284,-0.403970468,-0.473121662,0.00014495,2000,0.5,0.04138714,0.068207773,0.152047461,0.07733643,0.002759738,0.062310448,0,8.2799,0,0.419354839,39:52.4,
1228,1228,1228,01/04/2000,CO,-0.025368344,-0.691737891,-0.337566288,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.073135081,-0.006571254,-0.907889417,1.012827733,-0.089129748,0.036867663,-0.015249392,-0.064797556,0.319599237,1.152572286,23.20708197,6.015269686,0.167800173,0.019985345,0.722574919,-0.211035911,-2.393510301,-0.582457284,-0.403970468,0.364890033,0.02633278,2000,0.5,0.10328808,0.016124976,0.152047461,0.06623316,0,0.06188207,0,2002.95,0,0.35483871,39:52.4,9.57
1229,1229,1229,01/04/2000,CZ,-0.027306814,-0.691737891,-0.428189683,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.099448991,-0.011505017,-0.564351297,-0.07279918,-0.069369231,-0.024186414,-0.015129211,-0.277831199,0.138682181,0.635851948,-0.052591335,-0.129991047,0.539300732,-0.053830864,0.681623913,0.112317428,-1.063267852,-0.582457284,-0.403970468,-0.295639125,0.056189428,2000,0.5,0.07755328,0.088575376,0.152047461,0.08331218,0.008059879,0.083146947,0,39.342,0,0.290322581,39:52.4,5.39
1230,1230,1230,01/04/2000,EG,-0.029806419,-0.691737891,-0.393898025,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.102460235,-0.006571254,-0.08362338,-0.051711017,-0.089129748,0.01432644,-0.015249392,-0.246038349,0.579057999,1.095780715,-0.054461071,-0.127468573,0.089802663,-0.103703537,-0.117292826,-0.177142577,-0.073271781,-0.582457284,-0.403970468,2.07E-13,0.000585995,2000,0.5,0.034627564,0.104169496,0.152047461,0.095575005,0.003653421,0.078124022,0,3.415,0,0.483870968,39:52.4,
1231,1231,1231,01/04/2000,HU,-0.029806419,-0.691737891,-0.384502368,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.068073236,-0.004967439,-0.08362338,-0.051711017,-0.053220332,0.016314034,-0.015241335,0.159611456,0.276704874,0.338784916,-0.050495632,-0.123674373,0.209470345,-0.005719107,-0.574091413,-0.193590813,-0.887473321,-0.582457284,-0.403970468,-0.155418194,0.051085426,2000,0.5,0.047037438,0.078746282,0.152047461,0.078088164,0.004662501,0.067957295,0,283.73,0,0.290322581,39:52.4,
1232,1232,1232,01/04/2000,ID,-0.025451819,-0.691737891,0.030738584,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.121835367,0.00129261,-1.161953599,-0.127273266,-0.042802055,0.02735811,-0.015248153,0.06913269,1.401624994,0.057388886,-0.054709687,-0.127869124,0.236326416,-0.125577847,-0.053338881,0.506655435,-1.817326205,-0.582457284,-0.403970468,2.07E-13,0.046772069,2000,0.5,0.26769072,0.078465544,0.152047461,0.07115489,0.006533938,0.139103718,1,7945,0,0.35483871,39:52.4,9.39
1233,1233,1233,01/04/2000,IL,-0.029806419,-0.691737891,-0.428871244,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.109287574,-0.019856062,-0.08362338,-0.051711017,-0.033069574,-0.002684957,-0.039050955,-0.169479155,-0.044724797,0.924664486,-0.129963216,-0.126015621,0.05166735,-0.120948557,-0.053338881,0.026217426,-0.864666472,-0.582457284,2.475428475,0.460638878,0.002235469,2000,0.5,0.042651378,0.113001268,0.152047461,0.09689352,2.58E-34,0.084182055,0,4.035,0,0.322580645,39:52.4,
1234,1234,1234,01/04/2000,IN,-0.029806419,-0.691737891,-0.324394984,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.099414401,-0.006571254,-0.08362338,-0.051711017,-0.089129748,0.062796379,-0.015249392,0.143826673,0.124946774,-0.368368918,-0.052591335,-0.129991047,-0.166558311,-0.096689526,0.286843898,0.007595798,-0.111778663,-0.582457284,-0.403970468,2.07E-13,0.000917011,2000,0.5,0.06632054,0.107428234,0.152047461,0.1026158,0.003830393,0.092121525,0,43.66,0,0.451612903,39:52.4,
1235,1235,1235,01/04/2000,KR,-0.027487676,-0.691737891,-0.412867716,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.10857954,-0.039027735,-0.245772036,0.131996211,-0.017412933,-0.013919386,-0.015258909,0.288855719,0.246494008,1.052354135,-0.045971518,-0.125575233,-0.248343424,-0.139723009,-0.053338881,0.026217426,-0.7998588,-0.582457284,-0.403970468,2.07E-13,0.002802893,2000,0.5,0.06361728,0.094079817,0.152047461,0.085801035,0.002665827,0.081166045,0,1109.1,0,0.290322581,39:52.4,5
1236,1236,1236,01/04/2000,MX,-0.02138938,-0.691737891,-0.481719055,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.065075053,0.008035687,-0.698737916,-0.133865802,-0.092017279,0.020026678,-0.01509496,-0.269586683,0.618234233,1.129912631,-0.048533375,-0.117633906,0.246282414,-0.100028074,-0.581908013,-0.189582152,-1.775248111,-0.582457284,2.475428475,0.209686482,0.018866903,2000,0.5,0.07202239,0.065154115,0.152047461,0.06971198,0.003296404,0.068962831,0,9.4073,0,0.258064516,39:52.4,18.15
1237,1237,1237,01/04/2000,MY,-0.028622747,-0.691737891,-0.478907418,2.482481548,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.10962245,-0.006571254,-0.805742297,-0.045431408,-0.007471051,0.01432644,-0.010686547,0.22082868,1.721975353,0.608322698,-0.049095566,-0.124877408,-0.224760613,-0.106502111,-0.418683758,0.577831436,-0.751320853,-0.582457284,-0.403970468,-0.236890905,0,2000,0.5,0.06355821,0.043496319,0.152047461,0.06742582,0.000954216,0.058160117,0,3.8,0,0.258064516,39:52.4,2.5524
1238,1238,1238,01/04/2000,NG,-0.029806419,-0.691737891,0.371347157,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.125995185,-0.006571254,-0.08362338,-0.051711017,-0.089129748,0.01432644,-0.015249392,1.253765653,3.79666011,6.773857025,-0.049725414,-0.125333754,-0.929976567,-0.075548238,-0.797361308,-1.601933602,0.715225551,-0.582457284,-0.403970468,-0.252664425,-0.002497004,2000,0.5,0.05257053,0.077447452,0.152047461,0.07226008,0.00324866,0.067426021,0,99.87,0,0.387096774,39:52.4,
1239,1239,1239,01/04/2000,PE,-0.025377619,-0.691737891,0.788005748,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.097732404,0.001414248,-0.882629052,-1.596084136,-0.092266156,0.02092133,-0.018327148,-0.187578963,0.37733692,0.634336341,-0.050704394,-0.127783416,0.026585684,-0.085685063,-0.053338881,0.026217426,-0.370606477,-0.582457284,2.475428475,2.07E-13,-0.002580275,2000,0.5,0.07664244,0.063650342,0.152047461,0.07724494,0.004056961,0.072512573,0,3.479,0,0.322580645,39:52.4,9.55
1240,1240,1240,01/04/2000,PH,-0.025748154,-0.691737891,0.069075791,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.10263794,-0.006697928,-0.521883402,-0.029376955,-0.043281018,0.016373677,-0.016179014,-0.344864577,0.158298024,0.056975875,-0.051610307,-0.123996435,0.19125746,-0.06360983,0.561978807,0.24864243,-0.7386586,-0.582457284,-0.403970468,0.590485281,0.005235857,2000,0.5,0.54984146,0.173918514,0.152047461,0.1618827,0.006897828,0.295214225,1,41.278,0,0.290322581,39:52.4,8.751
