BCAXF_BP6_USD,FIGB_PA,credit_government,credit_private,debt_service,House_prices,gdp_growth,credit_growth,inflation,stock_growth,credit_gap,house_gap,house_growth,Country_AT,Country_BE,Country_DE,Country_DK,Country_ES,Country_FI,Country_FR,Country_GB,Country_GR,Country_IE,Country_IT,Country_LU,Country_NL,Country_PT,Country_SE,three_year
397.9227629,10.38,,125.2,,78.8046119,,0.035566584,0.06658144,-0.001650165,114.9711806,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-209.0257016,17.01333333,,110.3,,,,0.025092937,0.117866951,,110.4574279,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
-772.0511292,12.66666667,,100.7,,80.33385774,0.019146286,-0.041864891,0.147414645,0.150074478,106.924339,74.77714697,-0.074360613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,9.926666666,,81.9,,,,0.059508409,0.069654979,-0.068976143,76.33997196,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,12.96,,88,,,,-0.004524887,0.072231664,,84.94395391,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3791.274623,9.606666667,,98.1,,173.6432832,,0.061688312,0.057298829,0.000842678,96.01320167,,0.007614724,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-597.9850839,,,121.4,,,,0.017602682,0.109300776,,121.713388,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-2070.778356,16.21666667,,77.2,,,,0.03070761,0.146659941,,75.43200521,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
163.2873525,,,86.9,,94.43128695,,-0.005720824,0.127417066,-0.035211268,92.17826294,104.9190211,0.009281841,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-2417.828139,14.16666667,,108.3,,83.85683178,-0.00154512,0.028490028,0.126706293,0.008258258,108.4015555,,0.032008284,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6146.897954,13.84333333,,56.5,,,-0.029045914,-0.00528169,0.12702674,0.152928177,63.70597302,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-783,,,45.4,,,,0.020224719,0.259370259,,44.24385321,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,78.1,,100.9076465,,0.055405405,0.208791464,0.060830081,72.00775266,,-0.028517142,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-6473.895502,16.58333333,,57.9,,131.983294,,0.012237762,0.183444143,1.499363725,59.42736149,104.4321159,0.316702236,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
,7.903333333,,,,,,,0.072083074,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1341.205319,10.92333333,,125.2,,77.64614884,,0.035566584,0.066778577,0.072958888,116.0984718,,-0.112857217,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1433.783159,16.03333333,,112.9,,,,0.048282266,0.145947336,,110.1189374,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
-542.3882652,13.23,,101,,79.31014381,-0.024704541,-0.035339064,0.127933907,0.269639667,107.4554089,74.33547005,-0.035736904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,10.44,,83.3,,,,0.055766793,0.068051963,-0.082651541,76.91957516,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,13.38,,87.9,,,,-0.009019166,0.072524475,,84.96066176,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2234.346394,10.30333333,,99.4,,174.6131644,,0.061965812,0.058139532,0.063902152,96.34995567,,0.012884107,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-297.2152678,,,122.6,,,,0.02938707,0.122345462,,121.9794285,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-2113.186017,15.78666667,,78.3,,,,0.041223404,0.149121401,,75.23000719,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-196.4396285,,,87.4,,94.79633461,,-0.007945516,0.116475961,-0.018181818,92.8517802,104.8769856,0.031923807,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1110.988078,15.95,,107.9,,82.09320594,0.007726526,0.009354537,0.127883403,-0.133518425,108.68194,,-0.003995838,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3452.968376,14.17333333,,56.5,,,-0.014687731,-0.010507881,0.117006492,0.255384615,64.6183299,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-668,,,46.2,,,,0.05,0.239160858,,44.11539066,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,79.7,,99.21923624,,0.085831063,0.1706485,0.141445638,72.00612647,,0.006646299,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-1866.16034,18.92333333,,57.2,,127.267998,,-0.001745201,0.189142029,1.905517439,59.28629962,104.0261214,0.211444344,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
,8.553333333,,,,,,,0.078044642,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
327.7304273,11.54,,126.5,,72.46114173,,0.036036036,0.064171101,0.116935484,117.2211812,,-0.140448109,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1334.68667,17.01333333,,117.4,,,,0.103383459,0.168806024,,109.7730038,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
-239.9048583,13.56,,101.5,,77.83638532,0.022400571,-0.029636711,0.131271641,0.395698913,107.9941741,73.89620041,-0.046939148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,11.16666667,,83.6,,,,0.042394015,0.065834562,-0.120852641,77.4957373,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,13.71,,87.3,,,,0,0.080936258,,84.98166087,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3731.605055,10.56,,100,,174.1963005,,0.062699256,0.066696238,0.02851463,96.68396419,,0.009277542,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-260.6372297,,,120.8,,,,0.009189641,0.117611426,,122.2528487,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
608.378474,15.27,,79.2,,,,0.049006623,0.142685141,,75.03164443,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-280.1257678,,,88.5,,94.47172644,,0.005681818,0.110413945,0.04009434,93.5288817,104.8362218,0.013091066,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-1637.283934,16.85666667,,107.7,,80.67347836,0.012774849,0.011267606,0.136139414,-0.130984867,108.9661116,,-0.032138953,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1147.33775,15.27333333,,58.1,,,-0.00145809,0.022887324,0.112571436,0.112410785,65.5386756,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-183,,,47.2,,,,0.080091533,0.244813303,,43.9842856,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,80.7,,103.6410194,,0.067460317,0.20265758,0.056111417,72.0043214,,0.056137199,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17.93608829,20.71333333,,56.2,,120.4176916,,0.021818182,0.174743622,0.862235367,59.15509686,103.6216838,0.03537803,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
,9.053333333,,,,,,,0.08795407,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-57.34227793,11.99666667,,126.2,,69.03966984,,0.026851098,0.066045461,0.064337216,118.3395439,,-0.13022883,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-703.1900457,16.56333333,,118.5,,,,0.121097446,0.206412053,,109.4189859,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
-984.5712779,13.72333333,,102,,76.23788242,-0.006537675,-0.009708738,0.127410058,0.640740721,108.5410301,73.45965259,-0.058846337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,10.89333333,,84.9,,,,0.045566502,0.068628912,-0.141904201,78.06850925,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,13.69666667,,90.7,,,,0.03185438,0.079172694,,85.00761211,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4452.512475,9.963333333,,101.1,,172.5527297,,0.040123457,0.071397061,-0.004553792,97.01504384,,-0.004049361,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-719.2306099,19.63,,119,,,,-0.011627907,0.121028228,,122.534051,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-1787.621915,15.97333333,,81.8,,,,0.063719116,0.143767989,,74.83710404,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-164.9053448,,,89.2,,95.20248952,,0.021764032,0.099350771,0.143576826,94.20962247,104.7965576,0.05356328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-1866.694977,16.40666667,,108.5,,79.62779829,0.023432189,0.00462963,0.141075024,-0.212785814,109.2542643,,-0.052174966,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3379.703584,15.68,,60.6,,,0.010749777,0.068783069,0.119036043,0.011346445,66.46719291,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-774,,,48.8,,,,0.077262693,0.238461582,,43.8504324,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,81.4,,97.21286937,,0.030379747,0.231511537,-0.097730335,72.0025209,,-0.045362712,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-2052.369209,21.21,,58,,117.5716182,,-0.006849315,0.172463795,0.220577372,59.03418132,103.219104,-0.079603175,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
,9.199999999,,,,,,,0.084509523,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2214.387032,11.75,,126.7,,64.99764924,,0.011980831,0.072428965,-0.025344353,119.4538668,,-0.175205008,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1214.090323,17.21,,120.7,,,,0.094288305,0.236675084,,109.0563012,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
-1010.668164,13.43666667,,102.6,,74.56017643,0.001546062,0.018867925,0.09897839,0.64709826,109.0963219,73.02615099,-0.071871082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,10.65666667,,84.3,,,,0.029304029,0.060144675,-0.120700593,78.63798897,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,13.81333333,,89.8,,,,0.020454545,0.076199746,,85.03919425,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763.0442198,9.673333333,,100.2,,171.3836916,,0.021406728,0.058924736,0.034132124,97.34303685,,-0.013012836,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-679.4871245,,,117.6,,,,-0.031301483,0.115360545,,122.8234263,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-1316.959434,15.8,,81.1,,,,0.050518135,0.142737864,,74.64660529,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
172.6922507,,,90.7,,97.53225988,,0.043728423,0.103185544,0.265206813,94.89401874,104.7577951,0.032838406,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-2660.609633,16.11333333,,107.2,,76.87353901,0.027069319,-0.010156971,0.139795012,-0.12445998,109.5465822,,-0.083276373,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2139.976764,14.68,,61.1,,,0.023142528,0.081415929,0.111282779,0.109449875,67.40400719,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-599,,,47.2,,,,0.039647577,0.204761816,,43.71375027,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,81,,99.09697661,,0.037131882,0.187878545,-0.121723443,72.00097553,,-0.017943833,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-4572.198345,20.58333333,,55.3,,119.8996632,,-0.044905009,0.170219281,-0.045988853,58.9239583,102.8187247,-0.091554245,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
,9.899999999,,,,,,,0.087270413,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2579.326053,10.86,,126.8,,61.18556994,,0.012779553,0.070078728,-0.016729628,120.5645174,,-0.211994788,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-463.7189329,12.79333333,,103.6,,74.20586335,-0.00197138,0.025742574,0.090285014,0.452252237,109.6603442,72.59602693,-0.064358482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,10.11333333,,84.4,,,,0.013205282,0.059408905,-0.122866505,79.20432714,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,13.63,,88.4,,,,0.005688282,0.092553775,,85.07712998,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393.168025,8.983333333,,101.1,,170.251886,,0.017102616,0.053677096,-0.004979712,97.66781693,,-0.024976802,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-554.895618,,,116.4,,,,-0.050570962,0.095309583,,123.1213385,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-1718.527462,16,,81.7,,,,0.043422733,0.150641823,,74.46042118,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-159.51898,,,92,,97.75765664,,0.052631579,0.103900452,0.363425926,95.58204806,104.7197122,0.031238782,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-3574.007221,15.93,,106.9,,75.07484609,0.030105468,-0.009267841,0.137443562,0.054599877,109.8432435,,-0.085492578,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
274.0211903,13.73666667,,63.2,,,0.022563573,0.118584071,0.093526726,0.06320028,68.34919854,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-332,,,46.5,,,,0.006493506,0.222347575,,43.57419658,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,79.4,,101.0189756,,-0.003764115,0.209912784,-0.259289734,72.00000836,,0.018139017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-319.4765525,20.64666667,,54,,120.9556499,,-0.055944056,0.154686627,-0.284797478,58.82482514,102.4209246,-0.049598864,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
,10.55666667,,,,,,,0.085666375,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1348.885407,10.28333333,,125.7,,59.93467689,,-0.006324111,0.063780452,-0.005673027,121.671919,,-0.17287148,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-258.4658148,12.87,,104.4,,72.5012967,0.019219488,0.028571429,0.085821455,0.222520516,110.2333414,72.16961559,-0.068542348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,9.909999999,,83.9,,,,0.003588517,0.051668575,-0.115177254,79.76771812,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,13.33,,85.9,,,,-0.016036655,0.090853938,,85.12217872,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1082.929189,8.986666667,,102.1,,169.4144009,,0.021,0.050854562,-0.045844407,97.98927987,,-0.027451212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-401.0926983,,,114,,,,-0.056291391,0.095950791,,123.4281108,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
246.0485143,16.06333333,,81.7,,,,0.031565657,0.14673964,,74.27887449,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-486.5715485,,,93.5,,98.02321598,,0.056497175,0.096210921,0.376417234,96.27365564,104.682069,0.037593148,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-3657.57036,15.54,,106.3,,74.57151609,0.024062256,-0.012999071,0.109985517,-0.040788402,110.1444086,,-0.075637773,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1592.28069,12.27666667,,64,,,0.01379707,0.101549053,0.079785863,0.132596685,69.30279841,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-388,,,46.8,,,,-0.008474576,0.216666607,,43.43175562,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,82.1,,94.79911706,,0.017348203,0.171270836,-0.215227651,72.00001188,,-0.085312769,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-655.5463604,20.04,,53.7,,120.1236275,,-0.044483986,0.167225072,-0.193517071,58.73715119,102.026125,-0.002442034,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
,10.76,,,,,,,0.095463478,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
152.7677711,10.24,,126.4,,60.83452828,,0.001584786,0.05739259,-0.048983846,122.7765431,,-0.118846767,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1154.158501,13.22666667,,105.1,,70.72427768,-9.90E-05,0.030392157,0.078396803,0.098359788,110.8155116,71.74725617,-0.072321063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,8.993333333,,84,,,,-0.010600707,0.046535182,-0.087134339,80.32839638,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,12.94,,89.2,,,,-0.016538037,0.089181671,,85.17512554,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4438.610287,8.216666667,,103.9,,168.9804334,,0.027695351,0.046482922,0.082851515,98.30734791,,-0.020702636,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-623.4229729,20.63,,111.9,,,,-0.059663866,0.099024167,,123.7440148,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-1758.805135,16.08666667,,82.9,,,,0.013447433,0.136836365,,74.10234389,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-449.6768237,,,93.4,,98.71227849,,0.047085202,0.080941529,0.339207048,96.96875905,104.6446081,0.036866567,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-2189.987417,15.01333333,,108.6,,74.96366995,0.019219749,0.000921659,0.094757377,0.026136115,110.4502149,,-0.058574122,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3978.42998,10.82666667,,65.6,,,0.023593749,0.082508251,0.061670735,0.335826477,70.26479855,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-573,,,48.7,,,,-0.00204918,0.196687313,,43.28643425,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,76.8,,95.96653784,,-0.056511057,0.123096695,-0.11800291,72.00143569,,-0.012820643,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-1851.07649,19.59,,55.7,,115.3772763,,-0.039655172,0.167067066,-0.10557393,58.66126859,101.6347936,-0.018663874,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
,10.79,,,,,,,0.105287436,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
944.2577444,9.006666666,,126.2,,60.19619118,,-0.00394633,0.045895526,0.14584511,123.8788924,,-0.073871257,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1408.72457,13.27666667,,105.5,,69.07732304,0.02985376,0.028265107,0.089195216,0.248124085,111.4070072,71.32928869,-0.07353595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,8.246666666,,82,,,,-0.027283511,0.039101394,-0.045641331,80.88662825,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,12.44,,88.1,,,,-0.018930958,0.086797611,,85.23676149,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2900.197972,7.613333333,,102.4,,168.5061387,,0.021956088,0.040617383,0.175862717,98.62197503,,-0.016790121,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-290.6227295,,,110.5,,63.23363945,,-0.06037415,0.085160197,,124.0692495,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-1965.991579,15.67666667,,82.5,,,,0.017262639,0.132306141,,73.93126527,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-220.8862721,,,94.4,,102.0353154,,0.040793826,0.078782241,0.334615385,97.66725445,104.6070552,0.046169908,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-4750.727178,14.01,,108.4,,72.71443608,0.019728992,0.01119403,0.092668308,0.096553966,110.7607701,,-0.05410318,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2145.204249,11.37333333,,66.5,,,0.039840859,0.088379705,0.049641502,0.282999309,71.23514975,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-921,,,47,,,,-0.004237288,0.208498008,,43.13826531,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,75.8,,93.87126306,,-0.064197531,0.124136023,-0.073501515,72.00480732,,-0.05273333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-1397.916309,19.09,,54.2,,109.6947343,,-0.019891501,0.161364593,-0.031137787,58.59747062,101.2474434,-0.08511224,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
,10.45666667,,,,,,,0.097352822,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2188.39963,8.069999999,,128.1,,60.86411663,,0.010252366,0.031640995,0.228988305,124.9794973,,-0.005253744,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-147.3810177,12.81333333,,105.5,,67.00202311,0.012792769,0.018339768,0.087081178,0.681429431,112.0079372,70.91605062,-0.097079124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,8.099999999,,82.1,,,,-0.027251185,0.026356407,0.08878277,81.44270841,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,11.79666667,,87,,,,-0.015837104,0.076019422,,85.3079087,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150.595622,7.77,,103.4,,167.191419,,0.022749753,0.032892071,0.348903306,98.93315837,,-0.017976112,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-302.4455203,13.955,,110.9,,69.37071278,,-0.047250859,0.074938301,,124.4039222,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-1092.471447,16.70666667,,82.4,,,,0.008567931,0.120029276,,73.76614246,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-277.7743958,,,94.7,,103.2952586,,0.029347826,0.078282119,0.39049236,98.36901046,104.5691216,0.056646222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-413.6583102,13.70666667,,109.1,,72.11771231,0.01118788,0.020579981,0.089635097,0.244219195,111.076168,,-0.039389142,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-685.7960402,10.53333333,,67.5,,,0.029732282,0.068037975,0.0378396,0.327021242,72.21376684,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-231,,,46.8,,,,0.006451613,0.198522645,,42.98732344,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,76,,95.26076346,,-0.042821159,0.092028688,0.273582574,72.01069133,,-0.057001292,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
918.8597728,18.29666667,,52.9,,106.015878,,-0.02037037,0.159860475,0.070493947,58.54602768,100.8646215,-0.123514461,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
,10.11,,,,,,,0.085597012,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1383.55772,8.843333332,,127.3,,61.98349319,,0.012728719,0.025799387,0.381249886,126.0789063,,0.034184155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
327.7223957,12.17666667,,105.2,,65.54071316,0.007075415,0.007662835,0.086527567,1.078087092,112.6183645,70.50787379,-0.096006332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,8.269999999,,81.7,,,,-0.026221692,0.031037004,0.133437723,81.99694011,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,11.59333333,,86.4,,,,0.005820722,0.075862457,,85.38941137,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2119.262932,8.363333333,,103.8,,164.9953179,,0.016650343,0.031336813,0.414192568,99.24092419,,-0.026084459,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-109.9240174,14.90333333,,110.7,,69.38927436,,-0.028947368,0.061311882,,124.7480357,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
670.7940613,17.44,,81.2,,,,-0.006119951,0.110584255,,73.60754534,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-390.093425,,,95.5,,105.7954155,,0.021390374,0.085362084,0.565074135,99.07387051,104.5305118,0.079289375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-285.1711027,13.24666667,,108.7,,71.16465621,0.010588031,0.022577611,0.097522753,0.490443686,111.3964838,,-0.045685807,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1967.351728,10.89666667,,67.9,,,0.051295079,0.0609375,0.046439761,0.302439024,73.20052809,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-227,,,46.1,,,,-0.014957265,0.197260335,,42.83371304,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,75.7,,99.09859273,,-0.077953715,0.09840242,0.55210888,72.01968156,,0.045353541,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1727.319444,18.10666667,,51.7,,103.0603646,,-0.037243948,0.139679373,0.191656335,58.50717626,100.4868965,-0.142047516,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
,9.29,,,,,,,0.083369022,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
448.4325155,8.97,,127,,61.63822069,,0.004746835,0.024802327,0.611360838,127.177692,,0.013211123,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-523.4457403,11.96333333,,104.9,,64.24488185,0.028092182,-0.00190295,0.092316076,1.153583988,113.2383019,70.10508026,-0.091614875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,8.08,,82.2,,,,-0.021428571,0.037124339,0.133413133,82.54963169,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,11.93333333,,87.2,,,,-0.022421525,0.068398117,,85.48212679,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2415.252656,8.326666667,,104.8,,161.8516441,,0.008662175,0.027122683,0.396526433,99.54533325,,-0.04218707,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-678.7961443,14.17666667,,112,,69.64710981,,0.000893655,0.056150404,,125.1014884,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-625.5255838,17.81333333,,82.3,,,,-0.007237636,0.124583301,,73.45611047,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-235.5156431,,,94.4,,106.5999188,,0.010706638,0.091885465,0.776315789,99.78164969,104.4909274,0.079905362,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
284.044533,13.38333333,,110.7,,69.96504649,0.00831217,0.019337017,0.098335543,0.581980789,111.7217776,,-0.066680613,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1864.932271,10.41666667,,68.5,,,0.046589849,0.044207317,0.050507054,0.153975364,74.19527541,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-499,,,48.8,,,,0.002053388,0.203287429,,42.67756795,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,,,78.6,,100.4863167,,0.0234375,0.104556425,0.626079008,72.03240264,,0.047097446,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-601.2370626,17.70333333,,54.1,,98.990671,,-0.028725314,0.127372497,0.1205444,58.4811093,100.1148496,-0.14202628,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
,9.466666667,,,,,,,0.081069127,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
