;year;ISO2 Code;ENDE_XDC_USD_RATE;exchange_change;exchange_change_12m;pred;precrisis;<0.1;>0.1;>0.2;>0.3;>0.4;>0.5;>0.6;>0.7;>0.8;>0.9;;;;;;;;;;;;;
11319;01/11/2009;HU;181;-0.005844472;-0.102894528;0.039437626;0;-0.005844472;;;;;;;;;;;;;;;;;;;;;;
11320;01/11/2009;ID;9480;-0.014048136;-0.219817299;0.024556058;0;-0.014048136;;;;;;;;;;;;;;;;;;;;;;
11321;01/11/2009;IL;3.792;-0.003193188;-0.032653061;0.008320581;0;-0.003193188;;;;;;;;;;;;;;;;;;;;;;
11322;01/11/2009;IN;46.48;-0.022481266;-0.06741573;0.017389446;0;-0.022481266;;;;;;;;;;;;;;;;;;;;;;
11323;01/11/2009;IQ;1170;0;-0.002557545;0.03536047;0;0;;;;;;;;;;;;;;;;;;;;;;
11324;01/11/2009;IR;9914;0.004949995;-0.017443013;0.03116303;0;0.004949995;;;;;;;;;;;;;;;;;;;;;;
11325;01/11/2009;KE;74.91;0.0032;-0.038135593;0.015598982;0;0.0032;;;;;;;;;;;;;;;;;;;;;;
11326;01/11/2009;KR;1162.8;0.003734827;-0.208441116;0.013829185;0;0.003734827;;;;;;;;;;;;;;;;;;;;;;
11327;01/11/2009;KZ;148.67;-0.001391189;0.235313668;0.062036026;0;-0.001391189;;;;;;;;;;;;;;;;;;;;;;
11328;01/11/2009;LK;114.5947;-4.96E-05;0.041632694;0.011282584;0;-4.96476E-05;;;;;;;;;;;;;;;;;;;;;;
11329;01/11/2009;MA;7.5879;-0.01147754;-0.126311184;0.01834828;0;-0.01147754;;;;;;;;;;;;;;;;;;;;;;
11330;01/11/2009;MM;5.3362;-0.006094651;-0.072223381;0.014524211;0;-0.006094651;;;;;;;;;;;;;;;;;;;;;;
11331;01/11/2009;MX;12.9475;-0.016431925;-0.019997427;0.009400412;0;-0.016431925;;;;;;;;;;;;;;;;;;;;;;
11332;01/11/2009;MY;3.3875;-0.01928335;-0.055617508;0.009423809;0;-0.01928335;;;;;;;;;;;;;;;;;;;;;;
11333;01/11/2009;NG;149.7931;0.012354059;0.271737266;0.043372534;0;0.012354059;;;;;;;;;;;;;;;;;;;;;;
11334;01/11/2009;PH;46.752;0.007152955;-0.043535188;0.009009247;0;0.007152955;;;;;;;;;;;;;;;;;;;;;;
11335;01/11/2009;PK;83.6542;0.005716759;0.06128233;0.014865171;0;0.005716759;;;;;;;;;;;;;;;;;;;;;;
11336;01/11/2009;PL;2.7538;-0.008907528;-0.056788601;0.014542829;0;-0.008907528;;;;;;;;;;;;;;;;;;;;;;
11337;01/11/2009;PY;4785;-0.005112474;-0.019467213;0.023925968;0;-0.005112474;;;;;;;;;;;;;;;;;;;;;;
11338;01/11/2009;RU;29.8179;-0.034673437;0.080123886;0.028636169;0;-0.034673437;;;;;;;;;;;;;;;;;;;;;;
11339;01/11/2009;SD;2.2477;-0.016670997;0.020012706;0.09912498;0;-0.016670997;;;;;;;;;;;;;;;;;;;;;;
11340;01/11/2009;SG;1.3828;-0.01223393;-0.082537155;0.006953301;0;-0.01223393;;;;;;;;;;;;;;;;;;;;;;
11341;01/11/2009;TH;33.1617;-0.003736176;-0.062704564;0.017802171;0;-0.003736176;;;;;;;;;;;;;;;;;;;;;;
11342;01/11/2009;TR;1.4861;0.003816149;-0.051112601;0.07100463;0;0.003816149;;;;;;;;;;;;;;;;;;;;;;
11343;01/11/2009;TZ;1328.01;0.006444732;0.055056367;0.021288836;0;0.006444732;;;;;;;;;;;;;;;;;;;;;;
11344;01/11/2009;UA;7.9809;-0.001248439;0.183793646;0.023595259;0;-0.001248439;;;;;;;;;;;;;;;;;;;;;;
11345;01/11/2009;UG;1870.735;-0.020888936;-0.052262152;0.008200446;0;-0.020888936;;;;;;;;;;;;;;;;;;;;;;
11346;01/11/2009;UY;20.093;-0.03030303;-0.161043841;0.004926478;0;-0.03030303;;;;;;;;;;;;;;;;;;;;;;
11348;01/11/2009;VN;17956;0.001118239;0.089496997;0.03235248;0;0.001118239;;;;;;;;;;;;;;;;;;;;;;
11349;01/11/2009;ZA;7.43;0.036290323;-0.266896892;0.022651957;0;0.036290323;;;;;;;;;;;;;;;;;;;;;;
11350;01/12/2009;AF;48.74;-0.007509641;-0.065209053;0.00823231;0;-0.007509641;;;;;;;;;;;;;;;;;;;;;;
11351;01/12/2009;AO;89.398;0.04374503;0.189293459;0.061748743;0;0.04374503;;;;;;;;;;;;;;;;;;;;;;
11352;01/12/2009;AR;3.78;-0.002105817;0.101077775;0.029416785;0;-0.002105817;;;;;;;;;;;;;;;;;;;;;;
11353;01/12/2009;AZ;0.8031;-0.000996016;0.002621723;0.025233459;0;-0.000996016;;;;;;;;;;;;;;;;;;;;;;
11354;01/12/2009;BD;69.2667;-0.001590745;0.00503047;0.006482496;0;-0.001590745;;;;;;;;;;;;;;;;;;;;;;
11355;01/12/2009;BG;1.3641;-0.014831631;-0.016723131;0.026891215;0;-0.014831631;;;;;;;;;;;;;;;;;;;;;;
11356;01/12/2009;BR;1.7404;0.019292605;-0.255029535;0.025331682;0;0.019292605;;;;;;;;;;;;;;;;;;;;;;
11357;01/12/2009;CD;902.66;0.030194195;0.411906401;0.07286444;0;0.030194195;;;;;;;;;;;;;;;;;;;;;;
11358;01/12/2009;CL;506.43;-0.067514199;-0.195005643;0.020909747;0;-0.067514199;;;;;;;;;;;;;;;;;;;;;;
11359;01/12/2009;CO;2044.23;-0.004341585;-0.069997134;0.019419901;0;-0.004341585;;;;;;;;;;;;;;;;;;;;;;
11360;01/12/2009;CR;565.24;-0.047000464;0.017588709;0.021851335;0;-0.047000464;;;;;;;;;;;;;;;;;;;;;;
11361;01/12/2009;CZ;18.368;-0.027568081;-0.050553086;0.013830851;0;-0.027568081;;;;;;;;;;;;;;;;;;;;;;
11362;01/12/2009;DO;36.1201;-0.000212924;0.020647426;0.021758923;0;-0.000212924;;;;;;;;;;;;;;;;;;;;;;
11363;01/12/2009;DZ;72.7309;-0.002217114;0.021751102;0.052058198;0;-0.002217114;;;;;;;;;;;;;;;;;;;;;;
11364;01/12/2009;EG;5.4754;-1.83E-05;-0.005214295;0.007515883;0;-1.83197E-05;;;;;;;;;;;;;;;;;;;;;;
11365;01/12/2009;ET;12.6416;0.002602405;0.269861679;0.03698456;1;0.002602405;;;;;;;;;;;;;;;;;;;;;;
11366;01/12/2009;GH;1.4186;-0.006520533;0.168437526;0.02870023;0;-0.006520533;;;;;;;;;;;;;;;;;;;;;;
11367;01/12/2009;GT;8.34705;0.002283281;0.073657036;0.025951225;0;0.002283281;;;;;;;;;;;;;;;;;;;;;;
11368;01/12/2009;HR;5.0893;0.007884505;-0.012841422;0.01766709;0;0.007884505;;;;;;;;;;;;;;;;;;;;;;
11369;01/12/2009;HU;188.07;-0.014751511;0.000851471;0.084799275;0;-0.014751511;;;;;;;;;;;;;;;;;;;;;;
11370;01/12/2009;ID;9400;-0.006809848;-0.141552511;0.028047308;0;-0.006809848;;;;;;;;;;;;;;;;;;;;;;
11371;01/12/2009;IL;3.775;0.012279765;-0.007101526;0.010524675;0;0.012279765;;;;;;;;;;;;;;;;;;;;;;
11372;01/12/2009;IN;46.68;-0.010221465;-0.036631927;0.018903479;0;-0.010221465;;;;;;;;;;;;;;;;;;;;;;
11373;01/12/2009;IQ;1170;0;-0.001706485;0.03393613;0;0;;;;;;;;;;;;;;;;;;;;;;
11374;01/12/2009;IR;9984;-0.003417772;0.016183206;0.029152604;0;-0.003417772;;;;;;;;;;;;;;;;;;;;;;
11375;01/12/2009;KE;75.82;-0.004385965;-0.024321194;0.014734863;0;-0.004385965;;;;;;;;;;;;;;;;;;;;;;
11376;01/12/2009;KR;1164.5;-0.016659619;-0.075426757;0.009313686;0;-0.016659619;;;;;;;;;;;;;;;;;;;;;;
11377;01/12/2009;KZ;148.46;-0.013732254;0.229075255;0.074846424;0;-0.013732254;;;;;;;;;;;;;;;;;;;;;;
11378;01/12/2009;LK;114.3844;-0.00181789;0.01100055;0.020611962;0;-0.00181789;;;;;;;;;;;;;;;;;;;;;;
11379;01/12/2009;MA;7.8601;-0.0123137;-0.029401595;0.062994614;0;-0.0123137;;;;;;;;;;;;;;;;;;;;;;
11380;01/12/2009;MM;5.5017;-0.014406561;-0.009077646;0.008801212;0;-0.014406561;;;;;;;;;;;;;;;;;;;;;;
11381;01/12/2009;MX;13.0587;-0.025206478;-0.035425423;0.011464327;0;-0.025206478;;;;;;;;;;;;;;;;;;;;;;
11382;01/12/2009;MY;3.4245;-0.005869406;-0.011403002;0.011492803;0;-0.005869406;;;;;;;;;;;;;;;;;;;;;;
11383;01/12/2009;NG;149.581;-0.005565241;0.128380952;0.059402782;0;-0.005565241;;;;;;;;;;;;;;;;;;;;;;
11384;01/12/2009;PH;46.356;-0.0205313;-0.023775929;0.007039502;0;-0.0205313;;;;;;;;;;;;;;;;;;;;;;
11385;01/12/2009;PK;84.2634;2.63E-05;0.0653038;0.008562313;0;2.62994E-05;;;;;;;;;;;;;;;;;;;;;;
11386;01/12/2009;PL;2.8503;-0.036964504;-0.037646026;0.05913247;0;-0.036964504;;;;;;;;;;;;;;;;;;;;;;
11387;01/12/2009;PY;4610;-0.016443988;-0.067745197;0.019663211;0;-0.016443988;;;;;;;;;;;;;;;;;;;;;;
11388;01/12/2009;RU;30.2442;0.026476137;0.029400553;0.055130623;0;0.026476137;;;;;;;;;;;;;;;;;;;;;;
11389;01/12/2009;SD;2.2398;-0.010216214;0.025549451;0.118329495;0;;-0.010216214;;;;;;;;;;;;;;;;;;;;;
11390;01/12/2009;SG;1.4034;-0.01002291;-0.024874931;0.009607415;0;-0.01002291;;;;;;;;;;;;;;;;;;;;;;
11391;01/12/2009;TH;33.3197;-0.006688633;-0.04521788;0.024692293;0;-0.006688633;;;;;;;;;;;;;;;;;;;;;;
11392;01/12/2009;TR;1.4909;-6.73E-05;-0.022649054;0.056147307;0;-6.72857E-05;;;;;;;;;;;;;;;;;;;;;;
11393;01/12/2009;TZ;1326.83;0.005184838;0.036343045;0.021288836;0;0.005184838;;;;;;;;;;;;;;;;;;;;;;
11394;01/12/2009;UA;7.985;-0.0023875;0.037012987;0.06308743;0;-0.0023875;;;;;;;;;;;;;;;;;;;;;;
11395;01/12/2009;UG;1899.71;-0.006932814;-0.025379903;0.011454485;0;-0.006932814;;;;;;;;;;;;;;;;;;;;;;
11396;01/12/2009;UY;19.627;-0.033990385;-0.193963039;0.004926478;0;-0.033990385;;;;;;;;;;;;;;;;;;;;;;
11398;01/12/2009;VN;17941;0.055614345;0.056782706;0.038962625;0;0.055614345;;;;;;;;;;;;;;;;;;;;;;
11399;01/12/2009;ZA;7.38;-0.036316472;-0.206878023;0.021569775;0;-0.036316472;;;;;;;;;;;;;;;;;;;;;;
11400;01/01/2010;AF;47.76;-0.003271984;-0.089418494;0.016132712;0;-0.003271984;;;;;;;;;;;;;;;;;;;;;;
11401;01/01/2010;AO;90.164;0.016498573;0.197095023;0.02849952;0;0.016498573;;;;;;;;;;;;;;;;;;;;;;
11402;01/01/2010;AR;3.83;-0.002901609;0.10438293;0.007813372;0;-0.002901609;;;;;;;;;;;;;;;;;;;;;;
11403;01/01/2010;AZ;0.8035;0.000872383;-0.003966778;0.018745083;0;0.000872383;;;;;;;;;;;;;;;;;;;;;;
11404;01/01/2010;BD;69.2015;0.003283604;0.004375907;0.010583019;0;0.003283604;;;;;;;;;;;;;;;;;;;;;;
11405;01/01/2010;BG;1.4004;0.047776327;-0.082366817;0.006104033;0;0.047776327;;;;;;;;;;;;;;;;;;;;;;
11406;01/01/2010;BR;1.8552;-0.001778033;-0.198756154;0.0146919;0;-0.001778033;;;;;;;;;;;;;;;;;;;;;;
11407;01/01/2010;CD;920.3;-0.007269568;0.295522052;0.09830412;0;-0.007269568;;;;;;;;;;;;;;;;;;;;;;
11408;01/01/2010;CL;531.75;0.021357696;-0.131737505;0.020819828;0;0.021357696;;;;;;;;;;;;;;;;;;;;;;
11409;01/01/2010;CO;1991.21;0.023409613;-0.165663837;0.010849846;0;0.023409613;;;;;;;;;;;;;;;;;;;;;;
11410;01/01/2010;CR;560.055;0.019819397;-0.000499701;0.046402525;0;0.019819397;;;;;;;;;;;;;;;;;;;;;;
11411;01/01/2010;CZ;18.782;0.056239218;-0.136221486;0.015953483;0;0.056239218;;;;;;;;;;;;;;;;;;;;;;
11412;01/01/2010;DO;36.2316;-0.000976341;0.017915991;0.017629996;0;-0.000976341;;;;;;;;;;;;;;;;;;;;;;
11413;01/01/2010;DZ;73.4862;0.007549951;0.022753938;0.033689573;0;0.007549951;;;;;;;;;;;;;;;;;;;;;;
11414;01/01/2010;EG;5.4566;0.003096089;-0.015924543;0.008440645;0;0.003096089;;;;;;;;;;;;;;;;;;;;;;
11415;01/01/2010;ET;13.3096;0.003460867;0.207975967;0.09937717;1;0.003460867;;;;;;;;;;;;;;;;;;;;;;
11416;01/01/2010;GH;1.4258;-0.00949588;0.111474899;0.110919856;0;;-0.00949588;;;;;;;;;;;;;;;;;;;;;
11417;01/01/2010;GT;8.32094;0.003442966;0.048900733;0.0206027;0;0.003442966;;;;;;;;;;;;;;;;;;;;;;
11418;01/01/2010;HR;5.236361;0.037383559;-0.085218048;0.050474335;0;0.037383559;;;;;;;;;;;;;;;;;;;;;;
11419;01/01/2010;HU;193.98;0.039060773;-0.155507183;0.013630083;0;0.039060773;;;;;;;;;;;;;;;;;;;;;;
11420;01/01/2010;ID;9365;-0.008438819;-0.175253192;0.008654989;0;-0.008438819;;;;;;;;;;;;;;;;;;;;;;
11421;01/01/2010;IL;3.724;-0.004483122;-0.083886839;0.02125239;0;-0.004483122;;;;;;;;;;;;;;;;;;;;;;
11422;01/01/2010;IN;46.375;0.004302926;-0.054054054;0.018681379;0;0.004302926;;;;;;;;;;;;;;;;;;;;;;
11423;01/01/2010;IQ;1170;0;0;0.023051402;0;0;;;;;;;;;;;;;;;;;;;;;;
11424;01/01/2010;IR;10008;0.007060722;0.034953464;0.030074328;0;0.007060722;;;;;;;;;;;;;;;;;;;;;;
11425;01/01/2010;KE;75.89;0.012147911;-0.045888861;0.04253625;0;0.012147911;;;;;;;;;;;;;;;;;;;;;;
11426;01/01/2010;KR;1161.8;0.001461988;-0.157810801;0.030380866;0;0.001461988;;;;;;;;;;;;;;;;;;;;;;
11427;01/01/2010;KZ;148.21;-0.001412524;0.2192333;0.11388667;0;;-0.001412524;;;;;;;;;;;;;;;;;;;;;
11428;01/01/2010;LK;114.5503;-0.001835163;0.006151076;0.019052817;0;-0.001835163;;;;;;;;;;;;;;;;;;;;;;
11429;01/01/2010;MA;8.0702;0.035872903;-0.064996756;0.13373858;0;;0.035872903;;;;;;;;;;;;;;;;;;;;;
11430;01/01/2010;MM;5.5208;0.03101458;-0.033405701;0.11089139;0;;0.03101458;;;;;;;;;;;;;;;;;;;;;
11431;01/01/2010;MX;12.9295;0.008588531;-0.086338358;0.012191227;0;0.008588531;;;;;;;;;;;;;;;;;;;;;;
11432;01/01/2010;MY;3.413;0.010922509;-0.054177636;0.005858277;0;0.010922509;;;;;;;;;;;;;;;;;;;;;;
11433;01/01/2010;NG;150.3183;-0.001415953;0.029894125;0.078459755;0;-0.001415953;;;;;;;;;;;;;;;;;;;;;;
11434;01/01/2010;PH;46.743;-0.008470226;-0.007073668;0.00753443;0;-0.008470226;;;;;;;;;;;;;;;;;;;;;;
11435;01/01/2010;PK;84.7339;0.00728236;0.072877072;0.012792006;0;0.00728236;;;;;;;;;;;;;;;;;;;;;;
11436;01/01/2010;PL;2.9083;0.035042487;-0.158502358;0.123871654;0;;0.035042487;;;;;;;;;;;;;;;;;;;;;
11437;01/01/2010;PY;4755;-0.036572623;-0.06027668;0.01383716;0;-0.036572623;;;;;;;;;;;;;;;;;;;;;;
11438;01/01/2010;RU;30.4312;0.014296781;-0.140715976;0.05462935;0;0.014296781;;;;;;;;;;;;;;;;;;;;;;
11439;01/01/2010;SD;2.2372;-0.003514704;0.003453689;0.070132844;0;-0.003514704;;;;;;;;;;;;;;;;;;;;;;
11440;01/01/2010;SG;1.4046;0.01489731;-0.068691155;0.0377189;0;0.01489731;;;;;;;;;;;;;;;;;;;;;;
11441;01/01/2010;TH;33.10385;0.004764533;-0.051038719;0.012943634;0;0.004764533;;;;;;;;;;;;;;;;;;;;;;
11442;01/01/2010;TR;1.4867;0.003229931;-0.092618023;0.023768786;0;0.003229931;;;;;;;;;;;;;;;;;;;;;;
11443;01/01/2010;TZ;1323.6201;-0.000888548;0.028453846;0.02321634;0;-0.000888548;;;;;;;;;;;;;;;;;;;;;;
11444;01/01/2010;UA;8.0012;0.000513727;0.039116883;0.023486855;0;0.000513727;;;;;;;;;;;;;;;;;;;;;;
11445;01/01/2010;UG;1949.165;0.015488565;-0.014326206;0.030214692;0;0.015488565;;;;;;;;;;;;;;;;;;;;;;
11446;01/01/2010;UY;19.6;-0.023192156;-0.136563877;0.01140502;0;-0.023192156;;;;;;;;;;;;;;;;;;;;;;
11448;01/01/2010;VN;17941;-0.000835375;0.056720462;0.19625525;0;;-0.000835375;;;;;;;;;;;;;;;;;;;;;
11449;01/01/2010;ZA;7.555;-0.006729475;-0.259313725;0.0233418;0;-0.006729475;;;;;;;;;;;;;;;;;;;;;;
11450;01/02/2010;AF;47.48;-0.020106689;-0.093200917;0.011065511;0;-0.020106689;;;;;;;;;;;;;;;;;;;;;;
11451;01/02/2010;AO;90.393;0.008568424;0.193716655;0.065194495;0;0.008568424;;;;;;;;;;;;;;;;;;;;;;
11452;01/02/2010;AR;3.87;0.013227513;0.09106287;0.008419069;0;0.013227513;;;;;;;;;;;;;;;;;;;;;;
11453;01/02/2010;AZ;0.8034;0.00049807;-0.002235469;0.031047367;0;0.00049807;;;;;;;;;;;;;;;;;;;;;;
11454;01/02/2010;BD;69.232;-0.000941289;0.004787953;0.00753443;0;-0.000941289;;;;;;;;;;;;;;;;;;;;;;
11455;01/02/2010;BG;1.4413;0.026610952;-0.068205327;0.009424517;0;0.026610952;;;;;;;;;;;;;;;;;;;;;;
11456;01/02/2010;BR;1.8356;0.065961848;-0.227960969;0.015940404;0;0.065961848;;;;;;;;;;;;;;;;;;;;;;
11457;01/02/2010;CD;921.103;0.019542242;0.232954074;0.028058179;0;0.019542242;;;;;;;;;;;;;;;;;;;;;;
11458;01/02/2010;CL;529.69;0.049997038;-0.110900363;0.014506048;0;0.049997038;;;;;;;;;;;;;;;;;;;;;;
11459;01/02/2010;CO;1941.98;-0.025936416;-0.239944424;0.010618477;0;-0.025936416;;;;;;;;;;;;;;;;;;;;;;
11460;01/02/2010;CR;553.495;-0.009173095;-0.020830753;0.08082739;0;-0.009173095;;;;;;;;;;;;;;;;;;;;;;
11461;01/02/2010;CZ;19.131;0.022539199;-0.139986514;0.023386126;0;0.022539199;;;;;;;;;;;;;;;;;;;;;;
11462;01/02/2010;DO;36.3554;0.003086924;0.018626753;0.013826963;0;0.003086924;;;;;;;;;;;;;;;;;;;;;;
11463;01/02/2010;DZ;73.5225;0.010384857;0.011946954;0.034604035;0;0.010384857;;;;;;;;;;;;;;;;;;;;;;
11464;01/02/2010;EG;5.4756;-0.003433539;-0.021060536;0.009412291;0;-0.003433539;;;;;;;;;;;;;;;;;;;;;;
11465;01/02/2010;ET;13.3501;0.052841412;0.207858713;0.06906851;1;0.052841412;;;;;;;;;;;;;;;;;;;;;;
11466;01/02/2010;GH;1.4265;0.005075426;0.064393374;0.15674154;0;;0.005075426;;;;;;;;;;;;;;;;;;;;;
11467;01/02/2010;GT;8.1477;-0.003128051;0.019014041;0.025843866;0;-0.003128051;;;;;;;;;;;;;;;;;;;;;;
11468;01/02/2010;HR;5.342054;0.028896115;-0.085040216;0.01438721;0;0.028896115;;;;;;;;;;;;;;;;;;;;;;
11469;01/02/2010;HU;198.74;0.03142447;-0.151010295;0.020776337;0;0.03142447;;;;;;;;;;;;;;;;;;;;;;
11470;01/02/2010;ID;9335;-0.003723404;-0.220784641;0.009194733;0;-0.003723404;;;;;;;;;;;;;;;;;;;;;;
11471;01/02/2010;IL;3.796;-0.013509934;-0.087938491;0.032264285;0;-0.013509934;;;;;;;;;;;;;;;;;;;;;;
11472;01/02/2010;IN;46.235;-0.006533847;-0.088516511;0.024018308;0;-0.006533847;;;;;;;;;;;;;;;;;;;;;;
11473;01/02/2010;IQ;1170;0;0;0.033521242;0;0;;;;;;;;;;;;;;;;;;;;;;
11474;01/02/2010;IR;10038;0.002403846;0.078195489;0.024932995;0;0.002403846;;;;;;;;;;;;;;;;;;;;;;
11475;01/02/2010;KE;76.9;0.000923239;-0.035010666;0.035342127;0;0.000923239;;;;;;;;;;;;;;;;;;;;;;
11476;01/02/2010;KR;1160;-0.002318592;-0.24380704;0.117514946;0;;-0.002318592;;;;;;;;;;;;;;;;;;;;;
11477;01/02/2010;KZ;147.32;-0.001683955;-0.019566085;0.11388667;0;;-0.001683955;;;;;;;;;;;;;;;;;;;;;
11478;01/02/2010;LK;114.4407;0.001450373;0.001179292;0.008269811;0;0.001450373;;;;;;;;;;;;;;;;;;;;;;
11479;01/02/2010;MA;8.2511;0.02672994;-0.058491277;0.109195195;0;;0.02672994;;;;;;;;;;;;;;;;;;;;;
11480;01/02/2010;MM;5.6113;0.003471654;-0.038387058;0.017668564;0;0.003471654;;;;;;;;;;;;;;;;;;;;;;
11481;01/02/2010;MX;12.8539;-0.009893787;-0.138911405;0.00753443;0;-0.009893787;;;;;;;;;;;;;;;;;;;;;;
11482;01/02/2010;MY;3.409;-0.003358154;-0.076777251;0.009701588;0;-0.003358154;;;;;;;;;;;;;;;;;;;;;;
11483;01/02/2010;NG;150.0961;0.004929102;0.018923552;0.040277783;0;0.004929102;;;;;;;;;;;;;;;;;;;;;;
11484;01/02/2010;PH;46.258;0.008348434;-0.025839739;0.008179748;0;0.008348434;;;;;;;;;;;;;;;;;;;;;;
11485;01/02/2010;PK;85.0305;0.005583682;0.064629905;0.012792006;0;0.005583682;;;;;;;;;;;;;;;;;;;;;;
11486;01/02/2010;PL;2.9251;0.020348735;-0.204227651;0.27175656;0;;0.020348735;0.020348735;;;;;;;;;;;;;;;;;;;;
11487;01/02/2010;PY;4716.305;0.031453362;-0.083322643;0.013118295;0;0.031453362;;;;;;;;;;;;;;;;;;;;;;
11488;01/02/2010;RU;29.9484;0.006183004;-0.161590683;0.030269809;0;0.006183004;;;;;;;;;;;;;;;;;;;;;;
11489;01/02/2010;SD;2.2871;-0.001160818;0;0.081701525;0;-0.001160818;;;;;;;;;;;;;;;;;;;;;;
11490;01/02/2010;SG;1.4087;0.000855066;-0.08597197;0.11113608;0;;0.000855066;;;;;;;;;;;;;;;;;;;;;
11491;01/02/2010;TH;33.03375;-0.00647815;-0.082446809;0.016363006;0;-0.00647815;;;;;;;;;;;;;;;;;;;;;;
11492;01/02/2010;TR;1.5398;-0.00281709;-0.089656803;0.057482515;0;-0.00281709;;;;;;;;;;;;;;;;;;;;;;
11493;01/02/2010;TZ;1326.0357;-0.002419225;0.018069635;0.024641592;0;-0.002419225;;;;;;;;;;;;;;;;;;;;;;
11494;01/02/2010;UA;7.99;0.002028804;0.037662338;0.036410578;0;0.002028804;;;;;;;;;;;;;;;;;;;;;;
11495;01/02/2010;UG;2045.44;0.026032921;0.033047896;0.030214692;0;0.026032921;;;;;;;;;;;;;;;;;;;;;;
11496;01/02/2010;UY;19.81;-0.001375656;-0.165894737;0.010736936;0;-0.001375656;;;;;;;;;;;;;;;;;;;;;;
11498;01/02/2010;VN;18544;0;0.092623144;0.1141649;0;;0;;;;;;;;;;;;;;;;;;;;;
11499;01/02/2010;ZA;7.715;0.023712737;-0.232338308;0.023843717;0;0.023712737;;;;;;;;;;;;;;;;;;;;;;
11500;01/03/2010;AF;48.48;-0.005862647;-0.063369397;0.01400281;0;-0.005862647;;;;;;;;;;;;;;;;;;;;;;
11501;01/03/2010;AO;92.861;0.002539816;0.230142539;0.04401912;0;0.002539816;;;;;;;;;;;;;;;;;;;;;;
11502;01/03/2010;AR;3.858;0.010443864;0.042702703;0.008419069;0;0.010443864;;;;;;;;;;;;;;;;;;;;;;
11503;01/03/2010;AZ;0.8034;-0.000124456;0.000747384;0.020535288;0;-0.000124456;;;;;;;;;;;;;;;;;;;;;;
11504;01/03/2010;BD;69.2429;0.000440742;0.003103057;0.00822753;0;0.000440742;;;;;;;;;;;;;;;;;;;;;;
11505;01/03/2010;BG;1.451;0.029205941;-0.012723685;0.007150523;0;0.029205941;;;;;;;;;;;;;;;;;;;;;;
11506;01/03/2010;BR;1.7944;-0.010564899;-0.19774668;0.015602194;0;-0.010564899;;;;;;;;;;;;;;;;;;;;;;
11507;01/03/2010;CD;902.3281;0.000872542;0.095709949;0.01588746;0;0.000872542;;;;;;;;;;;;;;;;;;;;;;
11508;01/03/2010;CL;526.29;-0.003874001;-0.095876997;0.013368362;0;-0.003874001;;;;;;;;;;;;;;;;;;;;;;
11509;01/03/2010;CO;1928.59;-0.02472366;-0.247000441;0.009996002;0;-0.02472366;;;;;;;;;;;;;;;;;;;;;;
11510;01/03/2010;CR;523.645;-0.011713135;-0.070537909;0.045447852;0;-0.011713135;;;;;;;;;;;;;;;;;;;;;;
11511;01/03/2010;CZ;18.868;0.018581621;-0.082518843;0.023386126;0;0.018581621;;;;;;;;;;;;;;;;;;;;;;
11512;01/03/2010;DO;36.4251;0.003416907;0.014234043;0.013826963;0;0.003416907;;;;;;;;;;;;;;;;;;;;;;
11513;01/03/2010;DZ;73.7159;0.00049397;0.007787133;0.0223441;0;0.00049397;;;;;;;;;;;;;;;;;;;;;;
11514;01/03/2010;EG;5.4913;0.003482022;-0.024445273;0.007944813;0;0.003482022;;;;;;;;;;;;;;;;;;;;;;
11515;01/03/2010;ET;13.4031;0.003042916;0.20630192;0.09937717;1;0.003042916;;;;;;;;;;;;;;;;;;;;;;
11516;01/03/2010;GH;1.4177;0.000490952;0.024942163;0.08399505;0;0.000490952;;;;;;;;;;;;;;;;;;;;;;
11517;01/03/2010;GT;7.9807;-0.020819763;-0.015546342;0.040898316;0;-0.020819763;;;;;;;;;;;;;;;;;;;;;;
11518;01/03/2010;HR;5.392463;0.020184437;-0.047293438;0.016397487;0;0.020184437;;;;;;;;;;;;;;;;;;;;;;
11519;01/03/2010;HU;198.02;0.024538612;-0.150128755;0.013630083;0;0.024538612;;;;;;;;;;;;;;;;;;;;;;
11520;01/03/2010;ID;9115;-0.003203417;-0.212526998;0.008654989;0;-0.003203417;;;;;;;;;;;;;;;;;;;;;;
11521;01/03/2010;IL;3.713;0.019334049;-0.113419293;0.017489586;0;0.019334049;;;;;;;;;;;;;;;;;;;;;;
11522;01/03/2010;IN;45.135;-0.003018868;-0.114044558;0.011620188;0;-0.003018868;;;;;;;;;;;;;;;;;;;;;;
11523;01/03/2010;IQ;1170;0;0;0.015908131;0;0;;;;;;;;;;;;;;;;;;;;;;
11524;01/03/2010;IR;10012;0.002997602;0.008867392;0.024932995;0;0.002997602;;;;;;;;;;;;;;;;;;;;;;
11525;01/03/2010;KE;77.33;0.013308736;-0.038542832;0.040118564;0;0.013308736;;;;;;;;;;;;;;;;;;;;;;
11526;01/03/2010;KR;1131.3;-0.00154932;-0.18229129;0.10688323;0;;-0.00154932;;;;;;;;;;;;;;;;;;;;;
11527;01/03/2010;KZ;146.98;-0.006004993;-0.029194188;0.111647345;0;;-0.006004993;;;;;;;;;;;;;;;;;;;;;
11528;01/03/2010;LK;114.0449;-0.000956785;-0.009560922;0.009581964;0;-0.000956785;;;;;;;;;;;;;;;;;;;;;;
11529;01/03/2010;MA;8.2822;0.022415801;-0.012989799;0.08128732;0;0.022415801;;;;;;;;;;;;;;;;;;;;;;
