year;FIMM_PA;BCAXF_BP6_USD;NGDP_R_K_IX;credit_private;debt_service;month;couprisk;gdp_growth;credit_growth;inflation;stock_growth;exchange_change;exchange_12a;industrial_growth;commodities_growth;reserves_gdp;imports_gdp;exports_gdp;year2;Country_AF;Country_BD;Country_BO;Country_BR;Country_CH;Country_CL;Country_CO;Country_CR;Country_DZ;Country_EC;Country_EG;Country_ET;Country_GH;Country_ID;Country_IN;Country_KR;Country_MA;Country_MM;Country_MX;Country_MY;Country_NG;Country_PH;Country_PK;Country_PY;Country_RU;Country_SA;Country_SD;Country_TH;Country_TR;Country_TZ;Country_UA;Country_UG;Country_UY;Country_UZ;Country_VN;Country_ZA
01/05/1998;0.696807989;;;;;-0.424350331;-0.358425293;;;-0.32274265;;-0.261475618;-0.362738927;;-0.889957536;;;;19980501;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/06/1998;0.696807989;;;;;-0.134133725;0.70909672;;;-0.419034437;;-0.031073711;-0.370846601;;-0.965140978;;;;19980601;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/1998;0.696807989;;;;;0.15608288;-0.360797097;;;-0.550094667;;-0.253687452;-0.506972767;;-0.961742818;;;;19980701;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/08/1998;0.696697689;;;;;0.446299486;-0.391044183;;;-0.366930558;;-0.058010595;-0.429934795;;-1.200175412;;;;19980801;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/09/1998;0.696663117;;;;;0.736516091;-0.364436976;;;-0.257135026;;-0.938874786;-0.494238183;;-1.032978255;;;;19980901;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/10/1998;0.696807989;;;;;1.026732696;-0.272381274;;;-0.297794429;;-0.003690562;-0.393783928;;-1.357764314;;;;19981001;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/11/1998;0.696807989;;;;;1.316949302;0.674554465;;;-0.427910368;;0.559844262;-0.326989964;;-1.43508258;;;;19981101;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/12/1998;0.696421116;;;;;1.607165907;-0.232452082;;;-0.484661492;;0.055640523;-0.32995934;;-1.482158653;;;;19981201;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/1999;0.696429347;;;;;-1.585216752;-0.310267135;;;-0.581909983;;0.570701676;-0.274342873;;-0.937994729;;;;19990101;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/02/1999;0.696625253;;;;;-1.295000147;-0.175164179;;;-0.55797364;;0.90329236;-0.071895875;;-0.945868215;;;;19990201;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/03/1999;0.696500137;;;;;-1.004783541;-0.015991675;;;-0.48657865;;0.473920411;-0.008900172;;-0.378552558;;;;19990301;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/04/1999;0.694950997;;;;;-0.714566936;0.172727693;;;-0.604380414;;0.180976448;0.147009736;;0.131521361;;;;19990401;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/05/1999;0.694167373;;;;;-0.424350331;-0.043606491;;;-0.49018269;;0.047374323;0.199268122;;0.237406113;;;;19990501;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/06/1999;0.695171597;;;;;-0.134133725;0.010350391;;;-0.495879979;;-0.025273318;0.200252284;;0.557628799;;;;19990601;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/1999;0.694606927;;;;;0.15608288;-0.088565076;;;-0.534397103;;-0.873393361;0.094251271;;0.894669137;;;;19990701;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/08/1999;0.695996378;;;;;0.446299486;1.155728452;;;-0.679917685;;0.1129867;0.122657814;;1.410684436;;;;19990801;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/09/1999;0.695574933;;;;;0.736516091;0.101067805;;;-0.705437627;;-0.422112228;0.211796692;;1.330156215;;;;19990901;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/10/1999;0.694020855;;;;;1.026732696;0.120980845;;;-0.720216458;;-0.088991548;0.197299819;;1.567995659;;;;19991001;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/11/1999;0.694320476;;;;;1.316949302;-0.289221405;;;-0.772890573;;0.519483099;0.190594341;;1.947913995;;;;19991101;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/12/1999;0.695704989;;;;;1.607165907;-0.271784532;;;-0.764926072;;-0.200604993;0.147327617;;2.569656491;;;;19991201;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2000;0.695647369;;;;;-1.585216752;-0.305272849;;;-0.65894336;;0.343929596;0.110058232;;2.516151824;;;;20000101;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/02/2000;0.695351041;;;;;-1.295000147;-0.320929139;;;-0.63996504;;0.448420006;0.036730081;;2.981318684;;;;20000201;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/03/2000;0.695186414;;;;;-1.004783541;0.542417037;;;-0.718788052;;0.172967741;-0.011742389;;2.549699174;;;;20000301;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/04/2000;0.695178182;;;;;-0.714566936;-0.372691149;;;-0.794577519;;0.737744514;0.077907425;;1.537303268;;;;20000401;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/05/2000;0.695757669;;;;;-0.424350331;-0.309027248;;;-0.939708225;;-0.508754692;-0.013815602;;1.869102011;;;;20000501;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/06/2000;0.696258135;;;;;-0.134133725;0.568434899;;;-1.011633362;;-0.719240169;-0.126319481;;2.224539826;;;;20000601;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2000;0.695784009;;;;;0.15608288;-0.190648247;;;-0.952874835;;0.370762229;0.076510523;;1.686010982;;;;20000701;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/08/2000;0.694681009;;;;;0.446299486;-0.298273172;;;-0.889710513;;0.392643151;0.122514596;;1.518324211;;;;20000801;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/09/2000;0.68610559;;;;;0.736516091;-0.295540548;;;-0.98985563;;0.039619892;0.200685504;;1.621848593;;;;20000901;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/10/2000;0.645223774;;;;;1.026732696;-0.29431954;;;-0.930428028;;0.649087333;0.326210143;;1.537887128;;;;20001001;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/11/2000;0.337213297;;;;;1.316949302;-0.290123583;;;-0.860833305;;-0.667818708;0.123380282;;1.557796911;;;;20001101;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/12/2000;0.112329562;;;;;1.607165907;-0.28707371;;;-0.876433171;;-1.573824415;-0.107318282;;1.232277156;;;;20001201;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2001;0.058832381;;;;;-1.585216752;0.727771308;;;-1.00626376;;-0.206557183;-0.193620635;;1.035946123;;;;20010101;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/02/2001;0.046636815;;;;;-1.295000147;0.708254452;;;-0.914282391;;-0.061905006;-0.271807741;;0.587330016;;;;20010201;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/03/2001;0.052943675;;;;;-1.004783541;0.519388033;;;-0.804700848;;0.621661492;-0.203629039;;0.269540311;;;;20010301;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/04/2001;0.106826082;;;;;-0.714566936;0.705818028;;;-0.658865577;;-0.444826763;-0.382603088;;0.651682516;;;;20010401;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/05/2001;0.135617693;;;;;-0.424350331;-0.211213964;;;-0.348645121;;0.62186898;-0.211098212;;0.24962341;;;;20010501;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/06/2001;0.060416093;;;;;-0.134133725;-0.216016156;;;-0.215991802;;-0.136590827;-0.118427798;;-0.213943628;;;;20010601;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2001;0.042861919;;;;;0.15608288;-0.208915391;;;-0.240264237;;-0.841485388;-0.30783124;;-0.440481771;;;;20010701;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/08/2001;1.77E-05;;;;;0.446299486;-0.207497063;;;-0.339481039;;-1.060537057;-0.525133436;;-0.567075142;;;;20010801;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/09/2001;-0.080777875;;;;;0.736516091;-0.20639764;;;-0.34711368;;-0.146891748;-0.551943199;;-1.071615619;;;;20010901;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/10/2001;-0.291059198;;;;;1.026732696;0.709581885;;;-0.280415092;;-0.089582133;-0.655208547;;-1.473762377;;;;20011001;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/11/2001;-0.432964354;;;;;1.316949302;-0.205509299;;;-0.14100387;;0.155881926;-0.537651545;;-1.878413998;;;;20011101;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/12/2001;-0.481921123;;;;;1.607165907;-0.203938033;;;-0.113039604;;-0.215655776;-0.331300064;;-1.723874892;;;;20011201;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2002;-0.529662944;;;;;-1.585216752;0.576656799;;;-0.249745394;;0.261286751;-0.260241811;;-1.737491131;;;;20020101;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/02/2002;-0.529662944;;;;;-1.295000147;0.426148011;;;-0.241734049;;-0.065666245;-0.260819609;;-1.458716766;;;;20020201;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/03/2002;-0.635024206;;;;;-1.004783541;-0.288290487;;;-0.434418993;;-0.028441704;-0.358319521;;-0.711611581;;;;20020301;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/04/2002;-0.575758496;;;;;-0.714566936;-0.382188116;;;-0.569854527;;-0.258745351;-0.329995511;;-0.531965004;;;;20020401;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/05/2002;-0.501676359;;;;;-0.424350331;-0.381230077;;;-0.84748571;;-0.271973722;-0.461916165;;-0.510307317;;;;20020501;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/06/2002;-0.434179301;;;;;-0.134133725;-0.380781675;;;-0.981618324;;-0.267711184;-0.481175162;;-0.56356401;;;;20020601;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2002;-0.434179301;;;;;0.15608288;-0.380087783;;;-0.874765025;;-0.221889954;-0.388271365;;-0.074585288;;;;20020701;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/08/2002;-0.434179301;;;;;0.446299486;-0.378596629;;;-0.882275558;;-0.231359561;-0.260123033;;-0.102998867;;;;20020801;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/09/2002;-0.434179301;;;;;0.736516091;-0.378549856;;;-0.8583048;;-0.235547802;-0.273783694;;0.363044221;;;;20020901;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/10/2002;-0.425947953;;;;;1.026732696;-0.375319225;;;-0.930142728;;-0.238681716;-0.296639245;;0.909702195;;;;20021001;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/11/2002;-0.434179301;;;;;1.316949302;-0.38014151;;;-0.957714303;;-0.511999892;-0.397602662;;0.96827472;;;;20021101;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/12/2002;-0.434179301;;;;;1.607165907;-0.373849194;;;-1.048236151;;-0.005157126;-0.36611671;;1.419326174;;;;20021201;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2003;-0.434179301;;;;;-1.585216752;-0.440174953;;;-1.109922698;;-0.25948509;-0.44328756;;1.864862391;;;;20030101;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/02/2003;-0.414424065;;;;;-1.295000147;-0.439019374;;;-0.969920532;;-0.222144273;-0.466316508;;2.265060078;;;;20030201;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/03/2003;-0.429240492;;;;;-1.004783541;-0.448329767;;;-0.997365708;;-0.238743362;-0.49705511;;1.124497317;;;;20030301;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/04/2003;-0.434179301;;;;;-0.714566936;0.990394454;;;-0.796646032;;-0.251179511;-0.495948467;;0.33080342;;;;20030401;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/05/2003;-0.432533031;;;;;-0.424350331;-0.280975769;;;-0.571575926;;-0.302132931;-0.500363071;;0.350397336;;;;20030501;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/06/2003;-0.434179301;;;;;-0.134133725;-0.375330081;;;-0.40191937;;-0.584450638;-0.546669524;;0.666274305;;;;20030601;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2003;-0.511553977;;;;;0.15608288;-0.376850491;;;-0.585637759;;-0.459469953;-0.580955556;;0.431267054;;;;20030701;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/08/2003;-0.523077865;;;;;0.446299486;-0.378381241;;;-0.471796191;;-0.188146915;-0.574769952;;0.474253222;;;;20030801;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/09/2003;-0.567527148;;;;;0.736516091;-0.37926362;;;-0.386906035;;-0.504942921;-0.613397066;;-0.066004472;;;;20030901;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/10/2003;-0.574112226;;;;;1.026732696;-0.291688041;;;-0.325117105;;-0.693156667;-0.67794481;;0.014037109;;;;20031001;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/11/2003;-0.597160002;;;;;1.316949302;0.701527496;;;-0.351068963;;-2.593522217;-0.97165426;;0.257027223;;;;20031101;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/12/2003;-0.635024206;;;;;1.607165907;-0.253064534;;;-0.483618573;;1.047583757;-0.836668429;;0.144855064;;;;20031201;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2004;-0.635024206;;;;;-1.585216752;-0.286117106;;;-0.250633719;;-0.632630421;-0.886739728;;-0.157492754;;;;20040101;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/02/2004;-0.635024206;;;;;-1.295000147;-0.227015023;;;-0.461797177;;-0.283166615;-0.89480869;;-0.734089001;;;;20040201;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/03/2004;-0.643255554;;;;;-1.004783541;0.001365343;;;-0.228066536;;-0.226366028;-0.893174625;;-0.169508035;;;;20040301;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/04/2004;-0.646548094;;;;;-0.714566936;0.597939886;;;-0.325476977;;-0.193845531;-0.885598667;;0.372026247;;;;20040401;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/05/2004;-0.646548094;;;;;-0.424350331;-0.554755284;;;-0.500419085;;-0.270725502;-0.881432558;;0.60794835;;;;20040501;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/06/2004;-0.646548094;;;;;-0.134133725;-0.376382216;;;-0.667122097;;-0.211245114;-0.831368739;;0.318227879;;;;20040601;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2004;-0.646548094;;;;;0.15608288;-0.459828004;;;-0.584941686;;0.217900613;-0.73969419;;0.507632311;;;;20040701;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/08/2004;-0.66630333;;;;;0.446299486;-0.445873656;;;-0.719607835;;-0.236656055;-0.746353982;;0.619154252;;;;20040801;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/09/2004;-0.66630333;;;;;0.736516091;-0.434222075;;;-0.535352443;;-0.240957886;-0.709762576;;0.877026799;;;;20040901;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/10/2004;-0.770018322;;;;;1.026732696;-0.424522159;;;-0.570495659;;-0.057718895;-0.620243953;;1.221094373;;;;20041001;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/11/2004;-0.770018322;;;;;1.316949302;-0.571219913;;;-0.718008713;;-0.229263694;-0.254396773;;0.943731074;;;;20041101;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/12/2004;-0.770018322;;;;;1.607165907;-0.556688401;;;-0.685250613;;-0.391083042;-0.467351662;;0.474749164;;;;20041201;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2005;-0.770018322;;;;;-1.585216752;-0.566996504;;;-0.586311506;;-0.170100777;-0.398290519;;0.601348547;;;;20050101;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/02/2005;-0.770018322;;;;;-1.295000147;-0.562626595;;;-0.340441761;;-0.411261483;-0.417493614;;0.810462011;;;;20050201;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/03/2005;-0.770018322;;;;;-1.004783541;-0.559282069;;;-0.423171206;;0.009837692;-0.382316294;;1.097049933;;;;20050301;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/04/2005;-0.770018322;;;;;-0.714566936;-0.519078536;;;-0.319780316;;-0.2409901;-0.389388206;;1.096869558;;;;20050401;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/05/2005;-0.770018322;;;;;-0.424350331;0.290362424;;;-0.502093831;;0.239379586;-0.312788993;;0.538620182;;;;20050501;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/06/2005;-0.770018322;;;;;-0.134133725;-0.572214531;;;-0.383493464;;-0.332377519;-0.331269849;;1.02638269;;;;20050601;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2005;-0.763433243;;;;;0.15608288;-0.482924572;;;-0.292038781;;-0.134525408;-0.384003283;;1.114198674;;;;20050701;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/08/2005;-0.748616816;;;;;0.446299486;-0.480393353;;;-0.353683813;;0.056739741;-0.339943111;;1.345964334;;;;20050801;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/09/2005;-0.602098811;;;;;0.736516091;-0.430331113;;;-0.723044265;;-0.687264659;-0.407675952;;1.652644085;;;;20050901;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/10/2005;-0.600452542;;;;;1.026732696;-0.428972069;;;-0.679149579;;-0.359668658;-0.452481482;;1.088867397;;;;20051001;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/11/2005;-0.623500318;;;;;1.316949302;-0.483344933;;;-0.765376542;;0.253390334;-0.381193712;;0.995167525;;;;20051101;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/12/2005;-0.618561509;;;;;1.607165907;-0.478194654;;;-0.662119687;;-0.672502924;-0.423717024;;1.41214444;;;;20051201;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2006;-0.630085396;;;;;-1.585216752;-0.525428665;;;-0.825271464;;-0.454301821;-0.46589527;;1.142035112;;;;20060101;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/02/2006;-0.626792857;;;;;-1.295000147;-0.495444364;;;-0.914428498;;0.248957262;-0.368063162;;0.858591968;;;;20060201;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/03/2006;-0.630085396;;;;;-1.004783541;-0.495564036;;;-0.860550005;;-0.267654323;-0.409528868;;0.401865724;;;;20060301;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/04/2006;-0.593867463;;;;;-0.714566936;-0.593612175;;;-0.789798586;;-0.822772078;-0.496382269;;0.674929175;;;;20060401;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/05/2006;-0.582343575;;;;;-0.424350331;-0.508075364;;;-0.66687572;;-0.034110316;-0.535694913;;0.856422176;;;;20060501;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
